condition_id,condition,motion_class,frame_index,topic,bag_time_unix,bag_time_utc,header_time_unix,header_time_utc,filename_time_unix,estimated_gps_time_unix,estimated_gps_time_utc,gps_week,gps_tow_s,in_gnss_interval,gt_valid,validity_reason,interpolation_segment,interpolation_alpha,interpolation_confidence,time_offset_s,time_offset_confidence,time_offset_uncertainty_s,spatial_confidence,enu_e_m,enu_n_m,enu_u_m,gt_lidar_x_m,gt_lidar_y_m,gt_lidar_z_m,raw_target_points,intensity_target_points,height_target_points,background_target_points,neighborhood_target_points,cluster_target_points,target_point_count_bin,target_intensity_median,target_intensity_q25,target_intensity_q75,target_radial_velocity_median_mps,target_radial_velocity_q25_mps,target_radial_velocity_q75_mps,target_range_median_m
300m_roundtrip_10,300m往返10m/s,roundtrip,206,/aqronos_cloud_0,1770273694.3292356,2026-02-05T06:41:34.329236+00:00,1649361069.999989,2022-04-07T19:51:09.999989+00:00,1770273489.0,1770273792.6008353,2026-02-05T06:43:12.600835+00:00,2404,369810.60083535657,True,True,within GNSS interval; piecewise-linear interpolation,24,0.35665625790857064,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-62.663968231038695,-22.471556106475088,10.425179702140262,64.8834477385626,14.895702664335815,10.425179702140262,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,207,/aqronos_cloud_0,1770273695.3350046,2026-02-05T06:41:35.335005+00:00,1649361070.99984,2022-04-07T19:51:10.999840+00:00,1770273489.0,1770273793.6066043,2026-02-05T06:43:13.606604+00:00,2404,369811.6066043709,True,True,within GNSS interval; piecewise-linear interpolation,24,0.47778106187938446,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-59.71532795256612,-22.00834020303125,9.829032346318005,61.90070626614886,14.784789302754554,9.829032346318005,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,208,/aqronos_cloud_0,1770273696.322828,2026-02-05T06:41:36.322828+00:00,1649361071.999851,2022-04-07T19:51:11.999851+00:00,1770273489.0,1770273794.5944278,2026-02-05T06:43:14.594428+00:00,2404,369812.59442785726,True,True,within GNSS interval; piecewise-linear interpolation,24,0.5967446851677523,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-56.819299064992904,-21.55338927281755,9.243521805640604,58.97118463838778,14.67585492323656,9.243521805640604,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,209,/aqronos_cloud_0,1770273697.3318574,2026-02-05T06:41:37.331857+00:00,1649361072.999862,2022-04-07T19:51:12.999862+00:00,1770273489.0,1770273795.6034572,2026-02-05T06:43:15.603457+00:00,2404,369813.6034572457,True,True,within GNSS interval; piecewise-linear interpolation,24,0.7182621361224831,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-53.861100259496595,-21.088671774973335,8.645441935142905,55.97877409403706,14.56458201682655,8.645441935142905,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,210,/aqronos_cloud_0,1770273698.32484,2026-02-05T06:41:38.324840+00:00,1649361073.999884,2022-04-07T19:51:13.999884+00:00,1770273489.0,1770273796.5964398,2026-02-05T06:43:16.596440+00:00,2404,369814.59643987165,True,True,within GNSS interval; piecewise-linear interpolation,24,0.8378470748101182,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-50.94994618243406,-20.631344756918335,8.056873428464634,53.033952353102706,14.455078701985027,8.056873428464634,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,211,/aqronos_cloud_0,1770273699.3263533,2026-02-05T06:41:39.326353+00:00,1649361074.999892,2022-04-07T19:51:14.999892+00:00,1770273489.0,1770273797.597953,2026-02-05T06:43:17.597953+00:00,2404,369815.59795311437,True,True,within GNSS interval; piecewise-linear interpolation,24,0.9584593560267881,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-48.01378266501257,-20.17008888711594,7.463248587227873,50.06383193619722,14.344634654860304,7.463248587227873,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,212,/aqronos_cloud_0,1770273700.3372507,2026-02-05T06:41:40.337251+00:00,1649361075.999899,2022-04-07T19:51:15.999899+00:00,1770273489.0,1770273798.6088505,2026-02-05T06:43:18.608850+00:00,2404,369816.60885051236,True,True,within GNSS interval; piecewise-linear interpolation,25,0.07778211162221516,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-44.97022514555228,-19.545059071556526,6.823772161100509,46.967685849633895,14.084280943037044,6.823772161100509,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,213,/aqronos_cloud_0,1770273701.3273625,2026-02-05T06:41:41.327363+00:00,1649361076.999909,2022-04-07T19:51:16.999909+00:00,1770273489.0,1770273799.5989623,2026-02-05T06:43:19.598962+00:00,2404,369817.5989623402,True,True,within GNSS interval; piecewise-linear interpolation,25,0.19342391411647675,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-41.9487233472606,-18.85199052174198,6.177005478372285,43.88538631598157,13.753756032223095,6.177005478372285,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,214,/aqronos_cloud_0,1770273702.3255818,2026-02-05T06:41:42.325582+00:00,1649361077.999919,2022-04-07T19:51:17.999919+00:00,1770273489.0,1770273800.5971816,2026-02-05T06:43:20.597182+00:00,2404,369818.59718159185,True,True,within GNSS interval; piecewise-linear interpolation,25,0.3100126370225581,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-38.90248030777896,-18.153246854950225,5.524942816505456,40.7778477054487,13.420524653869602,5.524942816505456,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,215,/aqronos_cloud_0,1770273703.3357687,2026-02-05T06:41:43.335769+00:00,1649361078.999937,2022-04-07T19:51:18.999937+00:00,1770273489.0,1770273801.6073685,2026-02-05T06:43:21.607368+00:00,2404,369819.6073685025,True,True,within GNSS interval; piecewise-linear interpolation,25,0.4279991431073397,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-35.81971583489719,-17.44612594446526,4.865062569905753,37.63305278839926,13.083298161720647,4.865062569905753,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,216,/aqronos_cloud_0,1770273704.3200212,2026-02-05T06:41:44.320021+00:00,1649361079.999957,2022-04-07T19:51:19.999957+00:00,1770273489.0,1770273802.591621,2026-02-05T06:43:22.591621+00:00,2404,369820.5916209553,True,True,within GNSS interval; piecewise-linear interpolation,25,0.5429565898880039,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-32.81609495833715,-16.757158899571508,4.222123382643206,34.56899397091857,12.754729261677221,4.222123382643206,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,217,/aqronos_cloud_0,1770273705.3357255,2026-02-05T06:41:45.335726+00:00,1649361080.999952,2022-04-07T19:51:20.999952+00:00,1770273489.0,1770273803.6073253,2026-02-05T06:43:23.607325+00:00,2404,369821.6073253487,True,True,within GNSS interval; piecewise-linear interpolation,25,0.661587519797821,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-29.716492908522046,-16.046175805375718,3.558638973443131,31.40702267636083,12.415660891222135,3.558638973443131,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,218,/aqronos_cloud_0,1770273706.3336308,2026-02-05T06:41:46.333631+00:00,1649361081.999962,2022-04-07T19:51:21.999962+00:00,1770273489.0,1770273804.6052306,2026-02-05T06:43:24.605231+00:00,2404,369822.6052306031,True,True,within GNSS interval; piecewise-linear interpolation,25,0.7781395688564574,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-26.671208087380272,-15.347651933586434,2.9067814227224735,28.300461565144282,12.082534333270042,2.9067814227224735,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,219,/aqronos_cloud_0,1770273707.329224,2026-02-05T06:41:47.329224+00:00,1649361082.999975,2022-04-07T19:51:22.999975+00:00,1770273489.0,1770273805.6008239,2026-02-05T06:43:25.600824+00:00,2404,369823.6008239125,True,True,within GNSS interval; piecewise-linear interpolation,25,0.8944215903534583,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-23.632978576217003,-14.650746400551096,2.2564340943134473,25.20109772869647,11.75017956228254,2.2564340943134473,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,220,/aqronos_cloud_0,1770273708.3207467,2026-02-05T06:41:48.320747+00:00,1649361083.999985,2022-04-07T19:51:23.999985+00:00,1770273489.0,1770273806.5923464,2026-02-05T06:43:26.592346+00:00,2404,369824.59234646306,True,True,within GNSS interval; piecewise-linear interpolation,26,0.010110027141461355,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-20.705041710062545,-13.974291970409016,1.6360655813712592,22.21367196565341,11.425076196332844,1.6360655813712592,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,221,/aqronos_cloud_0,1770273709.3116922,2026-02-05T06:41:49.311692+00:00,1649361084.999994,2022-04-07T19:51:24.999994+00:00,1770273489.0,1770273807.583292,2026-02-05T06:43:27.583292+00:00,2404,369825.5832920407,True,True,within GNSS interval; piecewise-linear interpolation,26,0.12451244142601685,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-18.78846684607736,-13.479815023574178,1.2978967196743065,20.25203887200064,11.160950722178612,1.2978967196743065,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,222,/aqronos_cloud_0,1770273710.3231237,2026-02-05T06:41:50.323124+00:00,1649361085.999845,2022-04-07T19:51:25.999845+00:00,1770273489.0,1770273808.5947235,2026-02-05T06:43:28.594723+00:00,2404,369826.5947234963,True,True,within GNSS interval; piecewise-linear interpolation,26,0.24127990375539318,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-16.832270513758935,-12.975115724845507,0.952736872601937,18.24985281850158,10.891364966087652,0.952736872601937,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,223,/aqronos_cloud_0,1770273711.3140204,2026-02-05T06:41:51.314020+00:00,1649361086.999857,2022-04-07T19:51:26.999857+00:00,1770273489.0,1770273809.5856202,2026-02-05T06:43:29.585620+00:00,2404,369827.5856201981,True,True,within GNSS interval; piecewise-linear interpolation,26,0.3556766754389386,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-14.915790179835291,-12.480663166797717,0.6145846902029912,16.28831647729013,10.627252519234258,0.6145846902029912,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,224,/aqronos_cloud_0,1770273712.3359785,2026-02-05T06:41:52.335979+00:00,1649361087.999868,2022-04-07T19:51:27.999868+00:00,1770273489.0,1770273810.6075783,2026-02-05T06:43:30.607578+00:00,2404,369828.6075783108,True,True,within GNSS interval; piecewise-linear interpolation,26,0.4736594164014667,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-12.939234377871031,-11.970711118187564,0.26583252915204314,14.265292307745117,10.354861000282279,0.26583252915204314,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,225,/aqronos_cloud_0,1770273713.3365126,2026-02-05T06:41:53.336513+00:00,1649361088.999878,2022-04-07T19:51:28.999878+00:00,1770273489.0,1770273811.6081123,2026-02-05T06:43:31.608112+00:00,2404,369829.60811236844,True,True,within GNSS interval; piecewise-linear interpolation,26,0.5891687989046638,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-11.004114560299445,-11.471449567212854,-0.07560848536418185,12.284678272956713,10.088179823895267,-0.07560848536418185,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,226,/aqronos_cloud_0,1770273714.3383386,2026-02-05T06:41:54.338339+00:00,1649361089.999889,2022-04-07T19:51:29.999889+00:00,1770273489.0,1770273812.6099384,2026-02-05T06:43:32.609938+00:00,2404,369830.60993841634,True,True,within GNSS interval; piecewise-linear interpolation,26,0.7048273387487073,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-9.066495921247274,-10.971543319472254,-0.41749040288479855,10.301506669975407,9.821154281931523,-0.41749040288479855,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,227,/aqronos_cloud_0,1770273715.3375652,2026-02-05T06:41:55.337565+00:00,1649361090.9999,2022-04-07T19:51:30.999900+00:00,1770273489.0,1770273813.609165,2026-02-05T06:43:33.609165+00:00,2404,369831.60916498647,True,True,within GNSS interval; piecewise-linear interpolation,26,0.8201857747936645,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-7.133904898102616,-10.472934198293476,-0.7584852258387269,8.32348088098325,9.554821601728824,-0.7584852258387269,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,228,/aqronos_cloud_0,1770273716.345833,2026-02-05T06:41:56.345833+00:00,1649361091.999911,2022-04-07T19:51:31.999911+00:00,1770273489.0,1770273814.6174328,2026-02-05T06:43:34.617433+00:00,2404,369832.61743286595,True,True,within GNSS interval; piecewise-linear interpolation,26,0.9365880094508338,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-5.183827196938628,-9.969813508420065,-1.102565474836677,6.327557306235189,9.286079061514902,-1.102565474836677,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,229,/aqronos_cloud_0,1770273717.3374991,2026-02-05T06:41:57.337499+00:00,1649361092.999922,2022-04-07T19:51:32.999922+00:00,1770273489.0,1770273815.609099,2026-02-05T06:43:35.609099+00:00,2404,369833.6090989445,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,230,/aqronos_cloud_0,1770273718.3299446,2026-02-05T06:41:58.329945+00:00,1649361093.999933,2022-04-07T19:51:33.999933+00:00,1770273489.0,1770273816.6015444,2026-02-05T06:43:36.601544+00:00,2404,369834.6015444134,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,231,/aqronos_cloud_0,1770273719.3369176,2026-02-05T06:41:59.336918+00:00,1649361094.999944,2022-04-07T19:51:34.999944+00:00,1770273489.0,1770273817.6085174,2026-02-05T06:43:37.608517+00:00,2404,369835.6085174416,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,232,/aqronos_cloud_0,1770273720.3286169,2026-02-05T06:42:00.328617+00:00,1649361095.999967,2022-04-07T19:51:35.999967+00:00,1770273489.0,1770273818.6002166,2026-02-05T06:43:38.600217+00:00,2404,369836.60021666036,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,233,/aqronos_cloud_0,1770273721.3323426,2026-02-05T06:42:01.332343+00:00,1649361096.999971,2022-04-07T19:51:36.999971+00:00,1770273489.0,1770273819.6039424,2026-02-05T06:43:39.603942+00:00,2404,369837.6039424275,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,234,/aqronos_cloud_0,1770273722.3289554,2026-02-05T06:42:02.328955+00:00,1649361097.999978,2022-04-07T19:51:37.999978+00:00,1770273489.0,1770273820.6005552,2026-02-05T06:43:40.600555+00:00,2404,369838.60055521474,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,0,/aqronos_cloud_0,1770274155.3389156,2026-02-05T06:49:15.338916+00:00,1649361530.999944,2022-04-07T19:58:50.999944+00:00,1770274154.0,1770274254.929201,2026-02-05T06:50:54.929201+00:00,2404,370272.929200785,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,1,/aqronos_cloud_0,1770274156.329261,2026-02-05T06:49:16.329261+00:00,1649361531.999968,2022-04-07T19:58:51.999968+00:00,1770274154.0,1770274255.9195464,2026-02-05T06:50:55.919546+00:00,2404,370273.91954626306,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,2,/aqronos_cloud_0,1770274157.3415143,2026-02-05T06:49:17.341514+00:00,1649361532.99996,2022-04-07T19:58:52.999960+00:00,1770274154.0,1770274256.9317997,2026-02-05T06:50:56.931800+00:00,2404,370274.9317995475,True,True,within GNSS interval; piecewise-linear interpolation,0,0.050166118102390245,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-4.494590737373709,-2.4184821698913024,0.7901999768981283,4.749277151480231,1.8694299775588032,0.7901999768981283,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,3,/aqronos_cloud_0,1770274158.3344207,2026-02-05T06:49:18.334421+00:00,1649361533.999971,2022-04-07T19:58:53.999971+00:00,1770274154.0,1770274257.924706,2026-02-05T06:50:57.924706+00:00,2404,370275.92470587953,True,True,within GNSS interval; piecewise-linear interpolation,0,0.11693772931266214,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-11.357628924473435,-3.1565473289495145,1.3295256578054762,11.65142950947226,1.7898927933630333,1.3295256578054762,5,4,0,0,0,0,3-5,19.0,12.0,20.0,-1.5199999809265137,-1.899999976158142,-1.4900000095367432,12.290000915527344
300m_roundtrip_13,300m往返13m/s,roundtrip,4,/aqronos_cloud_0,1770274159.3340788,2026-02-05T06:49:19.334079+00:00,1649361534.999982,2022-04-07T19:58:54.999982+00:00,1770274154.0,1770274258.924364,2026-02-05T06:50:58.924364+00:00,2404,370276.9243639873,True,True,within GNSS interval; piecewise-linear interpolation,0,0.18416338833213694,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-18.267335858917228,-3.8996313405177254,1.8725187602326026,18.600516591670086,1.709814755298685,1.8725187602326026,7,7,0,0,0,0,6-10,30.0,23.0,32.0,-2.1600000858306885,-2.309999942779541,-0.699999988079071,17.729999542236328
300m_roundtrip_13,300m往返13m/s,roundtrip,5,/aqronos_cloud_0,1770274160.1578813,2026-02-05T06:49:20.157881+00:00,1649361535.800004,2022-04-07T19:58:55.800004+00:00,1770274154.0,1770274259.7481666,2026-02-05T06:50:59.748167+00:00,2404,370277.74816645845,True,True,within GNSS interval; piecewise-linear interpolation,0,0.23956299305288734,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-23.961516302630265,-4.511995147963075,2.319990807056901,24.327149593695513,1.6438237078283597,2.319990807056901,7,7,0,0,0,0,6-10,30.0,26.0,32.5,0.14000000059604645,0.14000000059604645,0.1599999964237213,25.860002517700195
300m_roundtrip_13,300m往返13m/s,roundtrip,6,/aqronos_cloud_0,1770274161.149194,2026-02-05T06:49:21.149194+00:00,1649361536.799842,2022-04-07T19:58:56.799842+00:00,1770274154.0,1770274260.7394793,2026-02-05T06:51:00.739479+00:00,2404,370278.7394792007,True,True,within GNSS interval; piecewise-linear interpolation,0,0.30622743750032466,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-30.81353948541318,-5.248875730935379,2.8584508837607743,31.21822417010657,1.5644141788201873,2.8584508837607743,1,1,0,0,0,0,1,26.0,26.0,26.0,0.019999999552965164,0.019999999552965164,0.019999999552965164,30.439998626708984
300m_roundtrip_13,300m往返13m/s,roundtrip,7,/aqronos_cloud_0,1770274161.4232445,2026-02-05T06:49:21.423244+00:00,1649361536.999844,2022-04-07T19:58:56.999844+00:00,1770274154.0,1770274261.0135298,2026-02-05T06:51:01.013530+00:00,2404,370279.01352967485,True,True,within GNSS interval; piecewise-linear interpolation,0,0.3246569621422989,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-32.707795578615055,-5.452587904263217,3.0073092944861157,33.12327610248686,1.5424612489818892,3.0073092944861157,1,1,0,0,0,0,1,26.0,26.0,26.0,0.019999999552965164,0.019999999552965164,0.019999999552965164,30.439998626708984
300m_roundtrip_13,300m往返13m/s,roundtrip,8,/aqronos_cloud_0,1770274162.3455896,2026-02-05T06:49:22.345590+00:00,1649361537.999855,2022-04-07T19:58:57.999855+00:00,1770274154.0,1770274261.935875,2026-02-05T06:51:01.935875+00:00,2404,370279.9358748363,True,True,within GNSS interval; piecewise-linear interpolation,0,0.3866834298315199,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-39.08311000709997,-6.138202253102254,3.508307642652687,39.534925042196946,1.468576397378194,3.508307642652687,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,9,/aqronos_cloud_0,1770274163.3474364,2026-02-05T06:49:23.347436+00:00,1649361538.999866,2022-04-07T19:58:58.999866+00:00,1770274154.0,1770274262.9377217,2026-02-05T06:51:02.937722+00:00,2404,370280.9377216266,True,True,within GNSS interval; piecewise-linear interpolation,0,0.4540562747999506,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-46.00794526883704,-6.882913195919514,4.0524895910684275,46.499226671808486,1.3883230339664285,4.0524895910684275,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,10,/aqronos_cloud_0,1770274164.329639,2026-02-05T06:49:24.329639+00:00,1649361539.999878,2022-04-07T19:58:59.999878+00:00,1770274154.0,1770274263.9199243,2026-02-05T06:51:03.919924+00:00,2404,370281.9199241565,True,True,within GNSS interval; piecewise-linear interpolation,0,0.5201080697598547,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-52.796998025236114,-7.613021810486875,4.586001193472634,53.32697193762851,1.30964328239292,4.586001193472634,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,11,/aqronos_cloud_0,1770274165.3310223,2026-02-05T06:49:25.331022+00:00,1649361540.999889,2022-04-07T19:59:00.999889+00:00,1770274154.0,1770274264.9213076,2026-02-05T06:51:04.921308+00:00,2404,370282.9213074611,True,True,within GNSS interval; piecewise-linear interpolation,0,0.5874497459390948,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-59.71862964119344,-8.357388226686687,5.129931386267256,60.28805166308186,1.2294270467017814,5.129931386267256,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,12,/aqronos_cloud_0,1770274166.3336043,2026-02-05T06:49:26.333604+00:00,1649361541.9999,2022-04-07T19:59:01.999900+00:00,1770274154.0,1770274265.9238896,2026-02-05T06:51:05.923890+00:00,2404,370283.9238895343,True,True,within GNSS interval; piecewise-linear interpolation,0,0.6548720376903774,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-66.64854722987741,-9.102645733335326,5.674512724773289,67.25746458509252,1.1491147831406208,5.674512724773289,1,0,0,0,0,0,1,6.0,6.0,6.0,23.969999313354492,23.969999313354492,23.969999313354492,70.36000061035156
300m_roundtrip_13,300m往返13m/s,roundtrip,13,/aqronos_cloud_0,1770274167.3262148,2026-02-05T06:49:27.326215+00:00,1649361542.999911,2022-04-07T19:59:02.999911+00:00,1770274154.0,1770274266.9165,2026-02-05T06:51:06.916500+00:00,2404,370284.9164999889,True,True,within GNSS interval; piecewise-linear interpolation,0,0.721623751540883,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-73.50954029125045,-9.840490955391353,6.21367769131551,74.15756016167492,1.0696013003344103,6.21367769131551,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,14,/aqronos_cloud_0,1770274168.3352473,2026-02-05T06:49:28.335247+00:00,1649361543.999922,2022-04-07T19:59:03.999922+00:00,1770274154.0,1770274267.9255326,2026-02-05T06:51:07.925533+00:00,2404,370285.92553247674,True,True,within GNSS interval; piecewise-linear interpolation,0,0.7894798249750634,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-80.48404359833528,-10.5905433013584,6.761762758386027,81.17181290724531,0.9887723235625288,6.761762758386027,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,15,/aqronos_cloud_0,1770274169.3183992,2026-02-05T06:49:29.318399+00:00,1649361544.999934,2022-04-07T19:59:04.999934+00:00,1770274154.0,1770274268.9086845,2026-02-05T06:51:08.908684+00:00,2404,370286.90868438943,True,True,within GNSS interval; piecewise-linear interpolation,0,0.8555954646461595,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-87.27965855509184,-11.321357628369519,7.295790045400981,88.00615777304371,0.910016521277317,7.295790045400981,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,16,/aqronos_cloud_0,1770274170.3350315,2026-02-05T06:49:30.335032+00:00,1649361545.999945,2022-04-07T19:59:05.999945+00:00,1770274154.0,1770274269.9253168,2026-02-05T06:51:09.925317+00:00,2404,370287.92531670793,True,True,within GNSS interval; piecewise-linear interpolation,0,0.9239626164364313,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-94.30669242435539,-12.077059218399166,7.848003179435884,95.07324046560318,0.8285787568393914,7.848003179435884,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,17,/aqronos_cloud_0,1770274171.3294404,2026-02-05T06:49:31.329440+00:00,1649361546.999955,2022-04-07T19:59:06.999955+00:00,1770274154.0,1770274270.9197257,2026-02-05T06:51:10.919726+00:00,2404,370288.91972555383,True,True,within GNSS interval; piecewise-linear interpolation,0,0.9908352696783285,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-101.18011609278435,-12.816241253354056,8.38814499404914,101.98583749437967,0.7489212131295204,8.38814499404914,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,18,/aqronos_cloud_0,1770274172.3396976,2026-02-05T06:49:32.339698+00:00,1649361547.999967,2022-04-07T19:59:07.999967+00:00,1770274154.0,1770274271.929983,2026-02-05T06:51:11.929983+00:00,2404,370289.92998279794,True,True,within GNSS interval; piecewise-linear interpolation,1,0.07216339366528843,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-106.98879793088757,-13.606437393024825,8.991960409887405,107.84721774915077,0.8459580331528258,8.991960409887405,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_13,300m往返13m/s,roundtrip,19,/aqronos_cloud_0,1770274173.3379533,2026-02-05T06:49:33.337953+00:00,1649361548.999978,2022-04-07T19:59:08.999978+00:00,1770274154.0,1770274272.9282386,2026-02-05T06:51:12.928239+00:00,2404,370290.9282385276,True,True,within GNSS interval; piecewise-linear interpolation,1,0.1545884509230117,HIGH,99.5902853012085,LOW,7.437338471412659,LOW,-112.54754036622558,-14.393291352335858,9.597087134912798,113.46002030718286,0.9692627786388801,9.597087134912798,0,0,0,0,0,0,0,,,,,,,
