bag_time_unix_s,candidate_id,condition_id,extent_m,frame_index,intensity_mean,lidar_rank,point_count,radial_velocity_mean_mps,voxel_count,voxel_persistence_fraction,x_m,y_m,z_m
1770275317.3291566,100m_cross_10_e0009,100m_cross_10,0.7951223901242381,8,17.666666666666668,9,3.0,-0.1533333162466685,2.0,0.1956521739130435,325.4995524088542,69.63461558024089,-29.844732920328777
1770275318.3198152,100m_cross_10_e0009,100m_cross_10,0.0,9,20.0,9,1.0,5.340000152587891,1.0,0.043478260869565216,322.22271728515625,66.98567199707031,-30.150917053222656
1770275319.3352602,100m_cross_10_e0009,100m_cross_10,3.075106758560115,10,19.333333333333332,9,3.0,2.23333340883255,3.0,0.12318840579710144,322.27159627278644,60.12135442097982,-29.22407595316569
1770275315.327158,100m_cross_10_e0010,100m_cross_10,5.837167014773777,6,13.3,10,10.0,-1.1219999896362425,8.0,0.05652173913043479,384.0243774414063,-107.62250366210938,-34.96491966247559
1770275316.3272212,100m_cross_10_e0010,100m_cross_10,0.0,7,14.0,10,2.0,-0.0299999937415123,1.0,0.15217391304347827,387.9138946533203,-107.5391731262207,-34.85038948059082
1770275317.3291566,100m_cross_10_e0010,100m_cross_10,0.0,8,18.0,10,2.0,0.06500000134110451,1.0,0.15217391304347827,389.1857604980469,-107.68978881835938,-35.29816436767578
1770275318.3198152,100m_cross_10_e0010,100m_cross_10,5.528974115963694,9,14.9,10,10.0,0.007000001519918442,6.0,0.15434782608695655,390.7297393798828,-108.04072341918945,-35.773916244506836
1770275319.3352602,100m_cross_10_e0010,100m_cross_10,0.0,10,12.5,10,2.0,-0.2900000065565109,1.0,0.06521739130434782,391.3187713623047,-108.27559661865234,-35.3140869140625
1770275320.333125,100m_cross_10_e0010,100m_cross_10,3.1327041606785766,11,14.25,10,8.0,-0.6975000032689422,4.0,0.1358695652173913,390.6538848876953,-108.16080093383789,-35.29816389083862
1770275322.3276477,100m_cross_10_e0010,100m_cross_10,2.6336515653303176,13,9.333333333333334,10,3.0,0.019999985893567402,3.0,0.06521739130434782,393.87139892578125,-108.72560373942058,-34.89515940348307
1770275323.3371584,100m_cross_10_e0010,100m_cross_10,0.0,14,15.0,10,1.0,-2.799999952316284,1.0,0.08695652173913043,394.0244445800781,-109.38214111328125,-34.525691986083984
1770275324.312367,100m_cross_10_e0010,100m_cross_10,0.0,15,14.75,10,8.0,-0.16250000055879354,1.0,0.21739130434782608,390.73020935058594,-108.27478981018066,-35.832221031188965
1770275312.3226254,100m_cross_10_e0011,100m_cross_10,0.0,3,15.333333333333334,11,3.0,-6.440000057220459,1.0,0.21739130434782608,325.1620788574219,62.536231994628906,-30.3603572845459
1770275313.3230386,100m_cross_10_e0011,100m_cross_10,0.0,4,11.0,11,1.0,0.30000001192092896,1.0,0.08695652173913043,327.627197265625,64.83060455322266,-29.269081115722656
1770275314.3304663,100m_cross_10_e0011,100m_cross_10,3.535317963174769,5,12.0,11,4.0,-1.1074999868869781,4.0,0.1467391304347826,328.87259674072266,67.99147987365723,-29.944636344909668
1770275315.327158,100m_cross_10_e0011,100m_cross_10,4.201851534227592,6,15.25,11,4.0,-6.65999972820282,3.0,0.125,330.1499786376953,71.35616874694824,-30.19256019592285
1770275316.3272212,100m_cross_10_e0011,100m_cross_10,0.0,7,18.0,11,1.0,-20.25,1.0,0.10869565217391304,330.70428466796875,71.53826141357422,-29.877349853515625
1770275317.3291566,100m_cross_10_e0011,100m_cross_10,0.0,8,18.666666666666668,11,3.0,0.0,1.0,0.15217391304347827,330.275634765625,70.81329345703125,-31.204317092895508
1770275318.3198152,100m_cross_10_e0011,100m_cross_10,0.0,9,14.4,11,5.0,0.020000001043081285,1.0,0.15217391304347827,329.3860290527344,71.79957427978516,-31.120270919799804
1770275325.3341484,100m_cross_10_e0012,100m_cross_10,1.942653161724868,16,15.0,12,3.0,-0.0033333351214726767,2.0,0.21739130434782608,219.08172607421875,7.655496597290039,-18.931948979695637
1770275326.338775,100m_cross_10_e0012,100m_cross_10,0.0,17,10.0,12,1.0,12.529999732971191,1.0,0.043478260869565216,220.96429443359375,9.079721450805664,-20.07431983947754
1770275327.3188448,100m_cross_10_e0012,100m_cross_10,0.0,18,12.0,12,1.0,-23.25,1.0,0.043478260869565216,217.99502563476562,11.020607948303223,-20.02437973022461
1770275328.3327084,100m_cross_10_e0012,100m_cross_10,2.5791578526538395,19,13.5,12,4.0,0.61500009521842,3.0,0.10326086956521739,217.51651763916016,13.590699195861816,-19.59650421142578
1770275329.3416195,100m_cross_10_e0012,100m_cross_10,0.0,20,14.0,12,1.0,-8.729999542236328,1.0,0.043478260869565216,218.92051696777344,19.99934196472168,-17.903669357299805
1770275331.3233402,100m_cross_10_e0012,100m_cross_10,4.113832976801182,22,19.857142857142858,12,7.0,0.6128571230385985,4.0,0.09316770186335403,225.35830688476562,28.635209764753068,-20.714461735316686
1770275333.3226686,100m_cross_10_e0012,100m_cross_10,0.0,24,19.75,12,4.0,0.009999999776482582,1.0,0.21739130434782608,224.9921646118164,33.66691970825195,-21.00750160217285
1770275334.3379436,100m_cross_10_e0012,100m_cross_10,3.713632693542231,25,21.25,12,4.0,-0.042499999050050974,3.0,0.17391304347826086,225.15347290039062,34.132747650146484,-20.90944814682007
1770275552.3388069,100m_cross_5_e0001,100m_cross_5,0.11066227133801167,11,42.17857142857143,1,28.0,-2.728214289460863,2.0,0.03125,102.94996861049107,-17.40043101991926,2.1383403709956577
1770275553.3252451,100m_cross_5_e0001,100m_cross_5,0.21536048625061968,12,33.13513513513514,1,37.0,-2.037567544627834,2.0,0.06165540540540541,103.07679501095333,-22.595965308112067,2.245759036089923
1770275555.3296804,100m_cross_5_e0001,100m_cross_5,0.2845850168215173,14,37.76923076923077,1,39.0,0.00717948639813142,2.0,0.1233974358974359,103.36736121544472,-24.75241421430539,2.2879642034188294
1770275556.3181634,100m_cross_5_e0001,100m_cross_5,0.7192613634402916,15,40.43478260869565,1,46.0,-0.022391306965247444,2.0,0.12296195652173914,103.48305710502292,-24.504479698512863,2.2630262530368306
1770275557.3242788,100m_cross_5_e0001,100m_cross_5,0.0,16,37.479166666666664,1,48.0,0.18645833599536368,1.0,0.125,103.48502826690674,-24.412462035814922,2.30721914768219
1770275558.3155587,100m_cross_5_e0001,100m_cross_5,0.0,17,38.0,1,40.0,1.7287499964237214,1.0,0.0625,103.45730152130128,-22.52177791595459,2.327897310256958
1770275559.3378131,100m_cross_5_e0001,100m_cross_5,0.0,18,35.54545454545455,1,22.0,2.4818181666460903,1.0,0.0625,103.24811866066672,-16.311668569391426,2.196224808692932
1770275561.3277552,100m_cross_5_e0001,100m_cross_5,1.6846468139974164,20,42.87719298245614,1,57.0,2.067017540597079,7.0,0.03125,102.80393593771416,-7.013858569295783,1.9870613687916805
1770275562.3265066,100m_cross_5_e0001,100m_cross_5,0.0,21,43.53846153846154,1,13.0,0.6353846146510198,1.0,0.0625,102.20551182673528,2.2122611632713904,1.8045077599011934
1770275563.3220086,100m_cross_5_e0001,100m_cross_5,0.5761200507291331,22,38.95744680851064,1,47.0,-0.08085106566865394,3.0,0.03856382978723404,101.76666324696642,8.188027523933574,1.7475214714699603
1770275564.3188245,100m_cross_5_e0001,100m_cross_5,0.8466736460134583,23,44.0,1,41.0,-0.12658536525034322,2.0,0.12271341463414634,101.5885947622904,9.645758535803818,1.7469814434284117
1770275565.3278663,100m_cross_5_e0001,100m_cross_5,0.0,24,44.611111111111114,1,36.0,-0.2808333316610919,1.0,0.125,101.73790804545085,9.301435205671522,1.7653229203489091
1770275566.328564,100m_cross_5_e0001,100m_cross_5,0.31988412659414556,25,44.34146341463415,1,41.0,-0.2795121953254793,2.0,0.12804878048780488,101.84474144912348,9.33846406238835,1.7404780475104726
1770275567.3306546,100m_cross_5_e0001,100m_cross_5,0.0,26,41.611111111111114,1,36.0,0.12666666792291734,1.0,0.125,101.90255716111925,9.142593251334297,1.7223023374875386
1770275568.3307827,100m_cross_5_e0001,100m_cross_5,0.11567690164940475,27,34.58181818181818,1,55.0,0.310727267509157,2.0,0.03125,101.97760412042791,6.289413807608865,1.7571436751972545
1770275569.3342097,100m_cross_5_e0001,100m_cross_5,0.0,28,40.977777777777774,1,45.0,-0.3833333325882753,1.0,0.03125,102.21644829644097,1.3974933226903279,1.8005542808108859
1770275570.3206878,100m_cross_5_e0001,100m_cross_5,0.0,29,43.64705882352941,1,34.0,-0.53411763818825,1.0,0.0625,102.33126539342544,-3.2687083272372974,1.822566856356228
1770275571.3147042,100m_cross_5_e0001,100m_cross_5,0.0,30,40.05769230769231,1,52.0,-0.03365384733590942,1.0,0.03125,102.39784798255333,-5.273450952309829,1.813019919853944
1770275572.3259099,100m_cross_5_e0001,100m_cross_5,0.0,31,38.361111111111114,1,36.0,-0.04111111252051261,1.0,0.03125,102.39167234632704,-4.727211488617791,1.852061218685574
1770275541.323714,100m_cross_5_e0002,100m_cross_5,0.5267111625543099,0,41.486486486486484,2,74.0,0.31918918678688035,3.0,0.03125,102.35305713962865,-2.871238863145983,2.0803911460412516
1770275542.3177536,100m_cross_5_e0002,100m_cross_5,0.0,1,42.0,2,10.0,-0.11400000154972076,1.0,0.0625,102.28318405151367,2.1997966051101683,1.8729965448379517
1770275543.33146,100m_cross_5_e0002,100m_cross_5,0.0,2,37.785714285714285,2,28.0,-0.6910714262298175,1.0,0.0625,102.27853393554688,8.206719466618129,1.6369597571236747
1770275544.308834,100m_cross_5_e0002,100m_cross_5,0.8072386646787701,3,38.930232558139544,2,43.0,-0.14302325651569422,2.0,0.18459302325581395,102.43170059558958,9.33812562809434,1.5923593543296637
1770275545.3241606,100m_cross_5_e0002,100m_cross_5,0.0,4,36.80701754385965,2,57.0,-0.12912280762796863,1.0,0.1875,102.37779557077508,9.589654972678737,1.5539225360803437
1770275546.3215003,100m_cross_5_e0002,100m_cross_5,0.6760338555683665,5,39.875,2,48.0,0.019583332313535113,2.0,0.18489583333333334,102.41347551345825,9.653238157431284,1.5668298030893009
1770275547.3336082,100m_cross_5_e0002,100m_cross_5,0.0,6,40.932203389830505,2,59.0,0.14457627177491025,1.0,0.1875,102.36439695196637,9.593025272175417,1.5687276185569117
1770275548.3253937,100m_cross_5_e0002,100m_cross_5,0.0,7,40.87234042553192,2,47.0,0.1753191513584015,1.0,0.1875,102.32178367452418,9.595547189103796,1.5852279130448685
1770275549.3225265,100m_cross_5_e0002,100m_cross_5,0.5912072978805398,8,38.78947368421053,2,19.0,0.349473688947527,2.0,0.03289473684210526,102.28771450645046,7.831558980439839,1.654461189320213
1770275550.322443,100m_cross_5_e0002,100m_cross_5,0.0,9,38.08108108108108,2,37.0,-0.04135134967195021,1.0,0.03125,102.4593505859375,3.297763412063186,1.7702200928249874
1770275551.3177147,100m_cross_5_e0002,100m_cross_5,0.0,10,43.333333333333336,2,9.0,-1.1577777862548828,1.0,0.0625,102.65444776746962,-3.218102322684394,1.886771347787645
1770275552.3388069,100m_cross_5_e0002,100m_cross_5,0.14532157579111846,11,42.535714285714285,2,28.0,-1.9325000090258462,2.0,0.03125,102.82012285505023,-10.324325425284249,2.006691949708121
1770275554.3309758,100m_cross_5_e0002,100m_cross_5,0.1496489474362773,13,42.34146341463415,2,41.0,-0.7653658491809193,2.0,0.11585365853658537,103.27590942382812,-24.94278507697873,2.2905679214291457
1770275558.3155587,100m_cross_5_e0003,100m_cross_5,3.7016807568111734,17,14.0,3,6.0,-18.334999974817038,5.0,0.15104166666666666,377.2490488688151,-59.126495997111,-34.81106758117676
1770275559.3378131,100m_cross_5_e0003,100m_cross_5,0.0,18,18.0,3,1.0,-19.700000762939453,1.0,0.21875,379.1607971191406,-59.564971923828125,-34.293357849121094
1770275560.328398,100m_cross_5_e0003,100m_cross_5,0.0,19,16.0,3,2.0,-26.550000190734863,1.0,0.1875,376.92701721191406,-59.17314529418945,-33.93932342529297
1770275561.3277552,100m_cross_5_e0003,100m_cross_5,5.4658908522103795,20,13.5,3,4.0,-3.7049999237060547,4.0,0.1484375,375.81200408935547,-57.874329566955566,-34.77670955657959
1770275562.3265066,100m_cross_5_e0003,100m_cross_5,0.991727700257795,21,16.5,3,4.0,-0.2174999713897705,2.0,0.203125,376.7117462158203,-57.77442169189453,-34.61307621002197
1770275563.3220086,100m_cross_5_e0003,100m_cross_5,3.692005993030674,22,12.833333333333334,3,6.0,0.20833327559133372,4.0,0.16666666666666666,377.0503692626953,-57.30058288574219,-35.06652323404948
1770275564.3188245,100m_cross_5_e0003,100m_cross_5,0.0,23,15.8,3,5.0,-0.16000000089406968,1.0,0.125,373.93560180664065,-56.75776138305664,-35.25383758544922
1770275565.3278663,100m_cross_5_e0003,100m_cross_5,1.7726973619007127,24,15.5,3,2.0,2.255000114440918,2.0,0.15625,373.10986328125,-56.496408462524414,-34.480106353759766
1770275566.328564,100m_cross_5_e0003,100m_cross_5,0.0,25,10.0,3,1.0,-0.1899999976158142,1.0,0.21875,373.3885498046875,-56.36399459838867,-34.373680114746094
1770275567.3306546,100m_cross_5_e0003,100m_cross_5,1.0270101886986631,26,11.666666666666666,3,3.0,1.9733333333084981,2.0,0.15625,373.8386535644531,-56.65658823649088,-34.9181162516276
1770275568.3307827,100m_cross_5_e0003,100m_cross_5,0.03315490760192463,27,21.833333333333332,3,6.0,-0.05166666675359011,2.0,0.046875,374.0121815999349,-56.737220764160156,-35.16044044494629
1770275569.3342097,100m_cross_5_e0003,100m_cross_5,1.2909840092759606,28,17.0,3,3.0,-1.5566666920979817,2.0,0.10416666666666667,374.9462076822917,-57.73849741617838,-35.21049499511719
1770275570.3206878,100m_cross_5_e0003,100m_cross_5,3.6469983156804977,29,12.0,3,7.0,5.108571305604918,5.0,0.14732142857142858,377.4689679827009,-57.95350592476981,-34.90138571602957
1770275546.3215003,100m_cross_5_e0004,100m_cross_5,0.11215841772676491,5,42.25,4,4.0,-2.3274999856948853,2.0,0.0625,12.985254287719727,1.7886259257793427,0.4256678372621536
1770275547.3336082,100m_cross_5_e0004,100m_cross_5,1.382054281827355,6,29.0,4,3.0,-1.0300000049173832,3.0,0.07291666666666667,11.690174102783203,2.3441296815872192,0.5130722721417745
1770275548.3253937,100m_cross_5_e0004,100m_cross_5,1.743686980066696,7,12.333333333333334,4,3.0,-4.023333311080933,2.0,0.07291666666666667,14.239856402079264,2.3123764991760254,0.5057411889235178
1770275549.3225265,100m_cross_5_e0004,100m_cross_5,2.0867851253203114,8,26.0,4,3.0,-3.8433333237965903,3.0,0.041666666666666664,15.640708923339844,1.5139782826105754,0.10462957341223955
1770275550.322443,100m_cross_5_e0004,100m_cross_5,0.0,9,25.0,4,1.0,-3.9800000190734863,1.0,0.09375,16.70171546936035,0.5129163861274719,-0.11691391468048096
1770275551.3177147,100m_cross_5_e0004,100m_cross_5,0.0,10,24.75,4,4.0,-3.8075000047683716,1.0,0.0625,18.855265617370605,-0.34336957335472107,-0.5861125588417053
1770275831.3356285,200m_cross_10_e0001,200m_cross_10,0.8575829761374882,30,30.91304347826087,1,23.0,3.911739142044731,2.0,0.020833333333333332,207.26757082731828,3.4644482757734214,-7.092220182004183
1770275832.3232634,200m_cross_10_e0001,200m_cross_10,1.4958082605713918,31,31.5,1,28.0,2.26142857330186,7.0,0.02380952380952381,204.83530807495117,16.7268796648298,-7.0608400617327005
1770275833.3298044,200m_cross_10_e0001,200m_cross_10,0.7873888504981366,32,25.647058823529413,1,17.0,1.1858823579900406,4.0,0.022058823529411766,202.87415717629824,26.350288166719324,-6.895596644457648
1770275834.3194036,200m_cross_10_e0001,200m_cross_10,0.8397723042793971,33,31.718750000000004,1,32.0,0.1837499993853271,3.0,0.043619791666666664,201.5663661956787,32.34686577320099,-6.933464586734772
1770275835.3165312,200m_cross_10_e0001,200m_cross_10,0.18501545439746686,34,29.523809523809526,1,21.0,-0.06952380912289732,2.0,0.05952380952380952,201.12393769763764,34.57769775390625,-6.987555095127651
1770275836.32418,200m_cross_10_e0001,200m_cross_10,0.12578042755232313,35,29.26086956521739,1,23.0,-0.10173913180504156,2.0,0.08152173913043478,201.16153484842053,34.50884429268215,-7.074183692102847
1770275837.327859,200m_cross_10_e0001,200m_cross_10,0.0,36,31.952380952380953,1,21.0,0.17904762329444998,1.0,0.08333333333333333,201.13799467540923,34.446708497546965,-7.118467512584868
1770275838.325653,200m_cross_10_e0001,200m_cross_10,0.12785232751506462,37,25.482758620689655,1,29.0,-0.13068965597656265,2.0,0.07686781609195402,201.0410866572939,34.47595070148336,-7.110112206689243
1770275839.3352473,200m_cross_10_e0001,200m_cross_10,0.0,38,32.02777777777778,1,36.0,-0.31833333403079045,1.0,0.16666666666666666,201.53829065958658,32.08170530531142,-7.185081852806939
1770275840.3155549,200m_cross_10_e0001,200m_cross_10,0.36684879851349755,39,29.923076923076923,1,13.0,-0.8769230785278174,2.0,0.041666666666666664,202.56937349759616,27.022047483004055,-7.2035926305330715
1770275841.3229115,200m_cross_10_e0001,200m_cross_10,0.0,40,28.0,1,10.0,-1.3159999966621398,1.0,0.041666666666666664,203.90251617431642,19.42519359588623,-7.294669437408447
1770275842.3264282,200m_cross_10_e0001,200m_cross_10,2.6183166980708115,41,34.03333333333333,1,30.0,-1.6586666703224182,3.0,0.02847222222222222,205.2901596069336,11.012670262654622,-7.339508231480917
1770275843.3202274,200m_cross_10_e0001,200m_cross_10,0.584804117032825,42,30.1,1,10.0,-2.2250000119209288,2.0,0.020833333333333332,206.47203216552734,3.3905829429626464,-7.297693729400635
1770275844.3358884,200m_cross_10_e0001,200m_cross_10,0.2546025646907923,43,27.565217391304348,1,23.0,-1.9356521627177363,2.0,0.023550724637681156,207.4665348218835,-3.06449526289235,-7.257093222244926
1770275845.3265548,200m_cross_10_e0001,200m_cross_10,0.0,44,31.61111111111111,1,18.0,-0.9777777857250638,1.0,0.0625,208.1313417222765,-6.572631041208903,-7.181072102652656
1770275846.3150702,200m_cross_10_e0001,200m_cross_10,0.0,45,26.09090909090909,1,22.0,-0.03727272872559049,1.0,0.08333333333333333,208.34052762118253,-7.426375735889781,-7.189654155211016
1770275847.3225572,200m_cross_10_e0001,200m_cross_10,0.3168149518043762,46,28.529411764705884,1,17.0,-0.18705882504582405,2.0,0.06372549019607843,208.3502466538373,-6.959435967838063,-7.1430908090928025
1770275848.3193035,200m_cross_10_e0001,200m_cross_10,0.2336878788313657,47,34.47826086956522,1,23.0,-0.24478260865030083,2.0,0.06793478260869565,208.46459761909816,-6.999324031498121,-7.12955962056699
1770275801.3312817,200m_cross_10_e0002,200m_cross_10,0.12691536523759372,0,24.8,2,20.0,0.36700000166893004,2.0,0.02395833333333333,208.61022415161133,-7.613482213020324,-6.925279045104981
1770275802.3255057,200m_cross_10_e0002,200m_cross_10,0.11534706231498758,1,25.384615384615383,2,26.0,1.5157692386553838,2.0,0.020833333333333332,208.15801239013672,-4.583599072236281,-6.996746943547175
1770275803.3338487,200m_cross_10_e0002,200m_cross_10,0.464393882573258,2,28.5,2,18.0,2.283888909551832,3.0,0.020833333333333332,207.15723588731555,0.7404425475332472,-7.0103598435719805
1770275804.302667,200m_cross_10_e0002,200m_cross_10,0.0,3,33.625,2,24.0,2.1404166569312415,1.0,0.041666666666666664,205.52273877461752,10.355404694875082,-7.209094186623891
1770275805.3083267,200m_cross_10_e0002,200m_cross_10,0.24884267991876086,4,21.1875,2,16.0,1.03812500461936,3.0,0.036458333333333336,203.8581142425537,19.993185997009277,-7.247664630413055
1770275806.305339,200m_cross_10_e0002,200m_cross_10,0.6001718668186756,5,30.27027027027027,2,37.0,0.28297297616262695,2.0,0.030968468468468468,202.58536797600823,27.842414082707585,-7.203018227139035
1770275807.3184383,200m_cross_10_e0002,200m_cross_10,0.0,6,29.26086956521739,2,23.0,-0.2634782625929169,1.0,0.16666666666666666,201.8743385646654,32.6515240876571,-7.230192992998206
1770275808.3234842,200m_cross_10_e0002,200m_cross_10,0.0,7,34.0,2,26.0,0.2576923083800536,1.0,0.16666666666666666,201.86439338097205,32.60940258319561,-7.330893809978779
1770275809.3251147,200m_cross_10_e0002,200m_cross_10,0.0,8,27.428571428571427,2,21.0,-0.17904762134310745,1.0,0.16666666666666666,201.8591570172991,32.219083331880114,-7.4240813936506
1770275810.3347442,200m_cross_10_e0002,200m_cross_10,0.17006378954323956,9,33.44444444444444,2,18.0,-0.07999999997102553,2.0,0.125,201.96937900119357,32.24456893073188,-7.372924672232734
1770275811.3485148,200m_cross_10_e0002,200m_cross_10,0.28326611906479804,10,28.625,2,16.0,-0.021250001853331923,2.0,0.14322916666666666,201.9365873336792,32.39989757537842,-7.312033265829086
1770275812.3336523,200m_cross_10_e0002,200m_cross_10,0.0,11,30.04,2,25.0,0.17480000093579293,1.0,0.16666666666666663,201.90726806640626,32.16154006958008,-7.3057683563232425
1770275813.3197362,200m_cross_10_e0002,200m_cross_10,0.0,12,36.333333333333336,2,3.0,-0.10666666614512603,1.0,0.020833333333333332,202.2383270263672,29.364654541015625,-7.222978274027507
1770275814.3281603,200m_cross_10_e0002,200m_cross_10,0.36557827314426017,13,31.964285714285715,2,28.0,-0.666071429848671,3.0,0.020833333333333332,203.08093479701452,24.055328369140625,-7.232747146061489
1770275815.3308313,200m_cross_10_e0002,200m_cross_10,2.1305741820361437,14,28.153846153846153,2,26.0,-1.969230748139895,2.0,0.03926282051282051,204.4171342116136,16.318371002490704,-7.242545531346248
1770275816.3288374,200m_cross_10_e0002,200m_cross_10,0.2690050262325997,15,26.636363636363637,2,11.0,-3.2154545350508257,2.0,0.026515151515151512,205.95526123046875,7.626573475924405,-7.188897696408358
1770275817.3153162,200m_cross_10_e0002,200m_cross_10,0.7159291982549676,16,28.6,2,10.0,-4.596000051498413,3.0,0.03333333333333333,207.88306579589843,-2.415231966972351,-7.285137271881103
1770275818.3235276,200m_cross_10_e0002,200m_cross_10,0.0,17,26.615384615384617,2,13.0,-5.5892307208134575,1.0,0.020833333333333332,209.78473487267127,-13.402344777033878,-7.209748524885911
1770275819.323591,200m_cross_10_e0002,200m_cross_10,0.12550214926534634,18,24.666666666666668,2,6.0,-6.759999910990397,2.0,0.020833333333333332,211.63560740152994,-23.565853436787922,-7.039482434590657
1770275820.3265488,200m_cross_10_e0002,200m_cross_10,0.2583523015582359,19,23.0,2,19.0,-3.6678946896603235,2.0,0.03508771929824561,214.3907470703125,-38.94569356817948,-6.756680087039345
1770275828.33184,200m_cross_10_e0003,200m_cross_10,0.5872707312460708,27,28.833333333333332,3,24.0,-6.796250065167745,3.0,0.078125,227.01992988586426,-72.1251220703125,-21.143489917119343
1770275829.317971,200m_cross_10_e0003,200m_cross_10,3.2140902329163925,28,26.428571428571427,3,21.0,-6.46761907849993,7.0,0.047619047619047616,232.00955200195312,-72.46348281133743,-21.332932335989817
1770275830.3180628,200m_cross_10_e0003,200m_cross_10,4.17684907033121,29,31.266666666666666,3,15.0,-6.124666690826416,6.0,0.03194444444444445,236.0594248453776,-73.2370391845703,-21.548366165161134
1770275831.3356285,200m_cross_10_e0003,200m_cross_10,4.267028548213878,30,32.7319587628866,3,97.0,-5.980721699822809,11.0,0.035223367697594495,238.76956522833441,-72.81431320033123,-21.910241490786838
1770275832.3232634,200m_cross_10_e0003,200m_cross_10,5.233365948161078,31,28.40566037735849,3,106.0,-5.815660341730657,11.0,0.039504716981132074,241.8159326517357,-73.34180860699348,-22.15555003903947
1770275833.3298044,200m_cross_10_e0003,200m_cross_10,4.926545176363479,32,28.105263157894736,3,76.0,-5.3356579142181495,13.0,0.056195175438596486,244.1772774144223,-73.629352168033,-22.396653300837468
1770275834.3194036,200m_cross_10_e0003,200m_cross_10,3.1307087967772502,33,24.741935483870968,3,93.0,-5.325806479300222,8.0,0.04525089605734767,247.57017057685442,-74.03190514349168,-22.84955607178391
1770275836.32418,200m_cross_10_e0003,200m_cross_10,2.4220711224642413,35,26.89855072463768,3,69.0,-4.827971092168836,9.0,0.11352657004830917,253.00754226463428,-74.38832291312839,-23.180371906446375
1770275838.325653,200m_cross_10_e0003,200m_cross_10,3.1521673467825346,37,24.92436974789916,3,119.0,-4.124957980228071,9.0,0.061799719887955185,257.6315235811121,-74.61181666270024,-23.652460787476613
1770275825.322195,200m_cross_10_e0004,200m_cross_10,0.14490887252527668,24,19.558823529411764,4,34.0,-11.924117593204274,2.0,0.058210784313725485,216.23905585793887,-71.33063821231617,-19.954808291266946
1770275826.3216853,200m_cross_10_e0004,200m_cross_10,0.13905188861447762,25,17.107142857142858,4,28.0,-9.346428564616613,2.0,0.052827380952380945,216.33795547485352,-71.34383038112095,-19.996849536895752
1770275827.3217409,200m_cross_10_e0004,200m_cross_10,0.0,26,27.0,4,1.0,-34.88999938964844,1.0,0.125,215.4912872314453,-69.01278686523438,-19.94651985168457
1770275829.317971,200m_cross_10_e0004,200m_cross_10,0.3652811488729547,28,15.818181818181818,4,11.0,-5.093636469407515,2.0,0.045454545454545456,218.0251326127486,-71.79322468150745,-20.14506669477983
1770275830.3180628,200m_cross_10_e0004,200m_cross_10,0.0,29,17.894736842105264,4,19.0,-4.765789533916273,1.0,0.0625,220.25078542608964,-72.61437586734169,-20.354327352423418
1770275831.3356285,200m_cross_10_e0004,200m_cross_10,0.5620358724518871,30,21.057142857142857,4,35.0,-4.551428631373814,2.0,0.04285714285714286,222.69354335239956,-72.47080470493862,-20.66643306187221
1770275832.3232634,200m_cross_10_e0004,200m_cross_10,0.6267320229548309,31,21.5,4,24.0,-4.5879166920979815,2.0,0.06944444444444443,225.0318431854248,-72.73561414082845,-20.89959192276001
1770275833.3298044,200m_cross_10_e0004,200m_cross_10,0.0,32,22.916666666666668,4,12.0,-4.914166569709778,1.0,0.10416666666666667,227.48339462280273,-72.89342880249023,-21.134928226470947
1770275834.3194036,200m_cross_10_e0004,200m_cross_10,0.0,33,25.0,4,1.0,-5.539999961853027,1.0,0.0625,229.791015625,-73.01213836669922,-21.409212112426758
1770275835.3165312,200m_cross_10_e0004,200m_cross_10,0.9950880459206833,34,24.5,4,4.0,-5.649999976158142,2.0,0.07291666666666667,232.83555221557617,-73.08091735839844,-21.716343879699707
1770275837.327859,200m_cross_10_e0004,200m_cross_10,0.0,36,17.0,4,4.0,-5.3399999141693115,1.0,0.041666666666666664,239.27243041992188,-73.15620231628418,-22.40722417831421
1770275838.325653,200m_cross_10_e0004,200m_cross_10,0.0,37,22.5,4,4.0,-5.03000009059906,1.0,0.0625,241.25381088256836,-73.73551940917969,-22.592772483825684
1770275839.3352473,200m_cross_10_e0004,200m_cross_10,1.043953963363917,38,14.727272727272727,4,11.0,-4.595454562794078,4.0,0.060606060606060615,243.8423808704723,-73.98304263028231,-22.863691503351387
1770275840.3155549,200m_cross_10_e0004,200m_cross_10,0.7199254882768645,39,33.25,4,16.0,-3.3712499737739563,2.0,0.061197916666666664,245.4441738128662,-74.12349605560303,-23.053271055221558
1770275841.3229115,200m_cross_10_e0004,200m_cross_10,0.35833515868689275,40,17.705882352941178,4,17.0,-1.5435293983010685,2.0,0.04534313725490196,246.71786768296187,-74.55516186882468,-23.13557938968434
1770275843.3202274,200m_cross_10_e0004,200m_cross_10,1.5303797478652559,42,26.893203883495147,4,103.0,-0.05417475778862689,4.0,0.13915857605177992,253.67057504005803,-74.92858812646958,-23.788799822909162
1770275844.3358884,200m_cross_10_e0004,200m_cross_10,0.0,43,19.0,4,1.0,-0.3400000035762787,1.0,0.08333333333333333,257.1634826660156,-74.1617431640625,-24.141042709350586
1770275846.3150702,200m_cross_10_e0004,200m_cross_10,2.6869111634563496,45,15.666666666666666,4,3.0,-7.09333340326945,3.0,0.08333333333333333,259.70082600911456,-66.04778544108073,-22.632909774780273
