candidate_id,condition_id,coverage,displacement_m,lidar_rank,lidar_score,median_direction_cosine,median_doppler_residual_mps,median_extent_m,median_intensity,median_persistence,median_points,median_radial_velocity_mps,median_speed_mps,observations,p90_acceleration_mps2,path_length_m,span_frames,support_fraction,supported_observations
300m_roundtrip_13_e0001,300m_roundtrip_13,1.0,6.538120535319024,1,4.46291569576634,0.5730811132367114,0.6232242037566873,0.27007890448744387,22.0,0.13201970443349756,3.0,-0.05166666675359011,1.0113770080726372,11,2.839868832770327,16.576340786663817,11,0.6363636363636364,7
300m_roundtrip_13_e0002,300m_roundtrip_13,0.8888888888888888,20.388761763317635,2,4.377416229640259,0.9684679023716387,0.971318860172881,2.4790214406083226,25.25,0.05890804597701149,4.0,2.4774999003857374,3.0480759173337186,8,2.61680349409984,21.569322055516118,9,0.875,7
300m_roundtrip_13_e0003,300m_roundtrip_13,0.9166666666666666,33.675712562403916,3,4.185633460008689,0.41346010501261543,0.4838400436318966,0.0,22.666666666666668,0.06896551724137931,3.0,-0.014999999664723873,2.843647062490308,11,4.462569838857751,44.331266546934216,12,0.6363636363636364,7
300m_roundtrip_13_e0004,300m_roundtrip_13,1.0,8.751585469787488,4,3.58673412641586,0.4080345594041741,0.5921979662636297,2.822826135053813,22.5,0.05586206896551724,7.0,-1.0628571489027567,1.519333087703787,7,3.656672165139453,11.906524052398836,7,0.7142857142857143,5
300m_roundtrip_13_e0005,300m_roundtrip_13,1.0,4.912749790267494,5,3.4163912488231754,0.7038994555023151,1.6382564575761207,2.123901452447869,20.916666666666668,0.07214854111405836,7.0,-1.0933333339790503,1.8074323995296777,9,3.479928480354207,15.023054766863423,9,0.7777777777777778,7
300m_roundtrip_13_e0006,300m_roundtrip_13,1.0,3.454839110525999,6,3.374176321171814,0.6599969362021102,1.2153706880862236,1.7460127547204125,24.25,0.06620689655172414,4.0,-1.7866666674613954,2.1488261472148604,7,2.280053271393823,11.667508404023568,7,0.8571428571428571,6
300m_roundtrip_13_e0007,300m_roundtrip_13,0.8333333333333334,7.658685971276753,7,3.0694658105209034,0.5466331129609435,0.9141051863415947,4.95302706402138,25.45,0.054111405835543774,13.0,-1.6461538408811276,1.9223448755057193,5,3.2936149033068043,8.915600334300361,6,1.0,5
300m_roundtrip_13_e0008,300m_roundtrip_13,0.8571428571428571,12.270226370876708,8,2.869716004966844,0.42853450026848416,0.15311246218610125,0.0,24.979166666666664,0.12413793103448276,3.0,-0.07020833459682763,2.424661932748746,6,3.829005657828517,13.725960657216348,7,0.8333333333333334,5
300m_roundtrip_13_e0009,300m_roundtrip_13,0.7692307692307693,18.719328043075095,9,2.6815233697515053,0.7444688488756376,1.5576507554841006,2.082597670073525,24.861538461538462,0.04775862068965517,4.5,-2.0392307318173923,2.2684085769536972,10,4.539585894621838,36.395110285625016,13,0.8,8
300m_roundtrip_13_e0010,300m_roundtrip_13,0.875,8.71381452030821,10,2.572398523109829,0.6530455412587871,0.7967347017895965,1.0974093178674145,16.416666666666668,0.09137931034482759,4.0,-0.6375000107412537,1.7371510434960362,7,3.8175954427371437,12.94656023033964,8,0.8571428571428571,6
300m_roundtrip_13_e0011,300m_roundtrip_13,0.9230769230769231,1.4394979043122509,11,2.5546133103548665,0.3197188167138939,0.9065209630833553,0.9741204514302451,17.35,0.08379310344827587,3.0,-1.5366666634877522,1.5097423592298191,12,5.593631747536511,22.033592246671002,13,0.6666666666666666,8
300m_roundtrip_13_e0012,300m_roundtrip_13,0.9230769230769231,12.893526616140006,12,2.4588437121131084,0.8412022987205733,2.5652705219992473,0.9413652928333309,24.42857142857143,0.10919540229885058,4.5,-0.8300000067489843,2.8206110278782783,12,4.4495694739672125,28.17238429686247,13,0.75,9
300m_roundtrip_13_e0013,300m_roundtrip_13,0.9090909090909091,6.928451880383022,13,2.4230673831352196,0.34328701980712484,2.81124547170177,1.4996335708216844,22.9125,0.07672413793103448,5.5,-1.8668750636279583,1.4544127079138636,10,3.3873493191743975,18.61519677870071,11,0.8,8
