candidate_id,composite,condition_id,direction_median_deg,doppler_vs_gnss_rmse_mps,doppler_vs_lidar_rmse_mps,lidar_rank,model,path_fraction_of_gnss,position_rmse_m,range_rmse_m,split,time_offset_s
300m_roundtrip_10_e0003,21.763700072791806,300m_roundtrip_10,28.375175442162572,7.001989822005196,4.08854754387999,3,full_6dof_frozen,0.343754139295467,63.91030457158986,61.139768549751246,calibration,75.02159976959229
300m_roundtrip_10_e0003,21.55681242594854,300m_roundtrip_10,28.37517544216256,6.977801270042581,4.08854754387999,3,full_6dof_frozen,0.343754139295467,63.21813763407276,60.49172803756451,calibration,75.27159976959229
300m_roundtrip_10_e0003,21.346047852620078,300m_roundtrip_10,28.375175442162377,6.949612433846346,4.08854754387999,3,full_6dof_frozen,0.343754139295467,62.516925460311434,59.83549265146328,calibration,75.52159976959229
300m_roundtrip_10_e0003,21.134119478330433,300m_roundtrip_10,28.37517544216235,6.919569914926779,4.08854754387999,3,full_6dof_frozen,0.343754139295467,61.81423625472586,59.17726624767379,calibration,75.77159976959229
300m_roundtrip_10_e0003,20.921971551062793,300m_roundtrip_10,28.375175442162423,6.889760906592041,4.08854754387999,3,full_6dof_frozen,0.343754139295467,61.11120106620954,58.51772588615164,calibration,76.02159976959229
300m_roundtrip_10_e0003,20.690960081600153,300m_roundtrip_10,27.681784659750406,6.86147591230307,4.08854754387999,3,full_6dof_frozen,0.343754139295467,60.40984488158139,57.859544114359664,calibration,76.27159976959229
300m_roundtrip_10_e0003,20.472519817294696,300m_roundtrip_10,27.518905614863293,6.83316326740604,4.08854754387999,3,full_6dof_frozen,0.343754139295467,59.699236279291064,57.19310327045646,calibration,76.52159976959229
300m_roundtrip_10_e0003,20.25877403756493,300m_roundtrip_10,27.518905614863222,6.806356914575929,4.08854754387999,3,full_6dof_frozen,0.343754139295467,58.98750444164301,56.52491754534852,calibration,76.77159976959229
300m_roundtrip_10_e0003,20.04590802194505,300m_roundtrip_10,27.518905614863236,6.7825120379421024,4.08854754387999,3,full_6dof_frozen,0.343754139295467,58.276079711604815,55.85604129332459,calibration,77.02159976959229
300m_roundtrip_10_e0003,19.833932166368694,300m_roundtrip_10,27.518905614863236,6.760194416561667,4.08854754387999,3,full_6dof_frozen,0.343754139295467,57.56609745820062,55.18834917777896,calibration,77.27159976959229
300m_roundtrip_10_e0003,19.620455531959024,300m_roundtrip_10,27.518905614863353,6.74075745340608,4.08854754387999,3,full_6dof_frozen,0.343754139295467,56.84718678216217,54.512816282342484,calibration,77.52159976959229
300m_roundtrip_10_e0003,19.407598460203758,300m_roundtrip_10,27.51890561486337,6.724306272133574,4.08854754387999,3,full_6dof_frozen,0.343754139295467,56.1274445080478,53.835820696077484,calibration,77.77159976959229
300m_roundtrip_10_e0003,19.19594105636065,300m_roundtrip_10,27.518905614863268,6.711516025432519,4.08854754387999,3,full_6dof_frozen,0.343754139295467,55.408357377928695,53.15839431975661,calibration,78.02159976959229
300m_roundtrip_10_e0003,18.98516408642504,300m_roundtrip_10,27.518905614863357,6.700259046875092,4.08854754387999,3,full_6dof_frozen,0.343754139295467,54.69066823462961,52.48211567265715,calibration,78.27159976959229
300m_roundtrip_10_e0003,18.772991907536124,300m_roundtrip_10,27.518905614863236,6.692252457699816,4.08854754387999,3,full_6dof_frozen,0.343754139295467,53.963901205851954,51.79798260789352,calibration,78.52159976959229
300m_roundtrip_10_e0003,18.51369905002885,300m_roundtrip_10,25.847621309169114,6.687194039578977,4.08854754387999,3,full_6dof_frozen,0.343754139295467,53.236381109456865,51.11246396623623,calibration,78.77159976959229
300m_roundtrip_10_e0003,18.302884812555657,300m_roundtrip_10,25.84762130916915,6.684437437394114,4.08854754387999,3,full_6dof_frozen,0.343754139295467,52.50946467660334,50.4264453322718,calibration,79.02159976959229
300m_roundtrip_10_e0003,18.092995210166684,300m_roundtrip_10,25.847621309169128,6.683263386510758,4.08854754387999,3,full_6dof_frozen,0.343754139295467,51.78404960967186,49.741661605264916,calibration,79.27159976959229
300m_roundtrip_10_e0003,17.82355419528642,300m_roundtrip_10,23.861991435654364,6.681281054330539,4.08854754387999,3,full_6dof_frozen,0.343754139295467,51.04928283626501,49.04880521503617,calibration,79.52159976959229
300m_roundtrip_10_e0003,17.57703279153549,300m_roundtrip_10,22.68754446982703,6.6801641123576525,4.08854754387999,3,full_6dof_frozen,0.343754139295467,50.31309436472604,48.35393213998115,calibration,79.77159976959229
300m_roundtrip_10_e0003,17.34044301177783,300m_roundtrip_10,21.846726098875237,6.680385401304175,4.08854754387999,3,full_6dof_frozen,0.343754139295467,49.57747688152371,47.658540078019115,calibration,80.02159976959229
300m_roundtrip_10_e0003,17.089526384937276,300m_roundtrip_10,20.483335691806914,6.681334517865545,4.08854754387999,3,full_6dof_frozen,0.343754139295467,48.843229247587495,46.96426895800145,calibration,80.27159976959229
300m_roundtrip_10_e0003,16.870545010117134,300m_roundtrip_10,20.319865235148125,6.679167778274336,4.08854754387999,3,full_6dof_frozen,0.343754139295467,48.10400666214039,46.265937531656135,calibration,80.52159976959229
300m_roundtrip_10_e0003,16.63756288629154,300m_roundtrip_10,19.66972987984273,6.676807030079459,4.08854754387999,3,full_6dof_frozen,0.343754139295467,47.36502405068626,45.567329277909366,calibration,80.77159976959229
300m_roundtrip_10_e0003,16.420997834436566,300m_roundtrip_10,19.60657052959857,6.674091183258962,4.08854754387999,3,full_6dof_frozen,0.343754139295467,46.62613294404321,44.867498747644106,calibration,81.02159976959229
300m_roundtrip_10_e0003,16.206997558121056,300m_roundtrip_10,19.606570529598628,6.672314854016319,4.08854754387999,3,full_6dof_frozen,0.343754139295467,45.888884312010134,44.16908223082083,calibration,81.27159976959229
300m_roundtrip_10_e0003,15.988421522452448,300m_roundtrip_10,19.606570529598535,6.664813404306282,4.08854754387999,3,full_6dof_frozen,0.343754139295467,45.1419972267597,43.4621480112864,calibration,81.52159976959229
300m_roundtrip_10_e0003,15.751613288501456,300m_roundtrip_10,19.01260029898956,6.655204849414887,4.08854754387999,3,full_6dof_frozen,0.343754139295467,44.39367288764649,42.75313615932738,calibration,81.77159976959229
300m_roundtrip_10_e0003,15.530565094905704,300m_roundtrip_10,19.01260029898967,6.642712228573682,4.08854754387999,3,full_6dof_frozen,0.343754139295467,43.64531413942029,42.042895600197035,calibration,82.02159976959229
300m_roundtrip_10_e0003,15.308322434215148,300m_roundtrip_10,19.012600298989494,6.626697667004891,4.08854754387999,3,full_6dof_frozen,0.343754139295467,42.89693497400071,41.33256281540206,calibration,82.27159976959229
300m_roundtrip_10_e0003,15.078918488837115,300m_roundtrip_10,19.012600298989575,6.597381681174062,4.08854754387999,3,full_6dof_frozen,0.343754139295467,42.138838101261825,40.61345150126605,calibration,82.52159976959229
300m_roundtrip_10_e0003,14.83140262107397,300m_roundtrip_10,18.221199253605597,6.587721351775553,4.08854754387999,3,full_6dof_frozen,0.343754139295467,41.37398688912535,39.88745560971378,calibration,82.77159976959229
300m_roundtrip_10_e0003,14.561420200158933,300m_roundtrip_10,16.718242863626386,6.573110517233715,4.08854754387999,3,full_6dof_frozen,0.343754139295467,40.608401967611584,39.159395412509866,calibration,83.02159976959229
300m_roundtrip_10_e0003,14.334775519602601,300m_roundtrip_10,16.7182428636264,6.559000758247729,4.08854754387999,3,full_6dof_frozen,0.343754139295467,39.843705316398164,38.43203660031156,calibration,83.27159976959229
300m_roundtrip_10_e0003,14.108121211050307,300m_roundtrip_10,16.7182428636264,6.5481436826663435,4.08854754387999,3,full_6dof_frozen,0.343754139295467,39.07521810925437,37.70110378709095,calibration,83.52159976959229
300m_roundtrip_10_e0003,13.863498783743582,300m_roundtrip_10,16.095525961213276,6.537350242902153,4.08854754387999,3,full_6dof_frozen,0.343754139295467,38.30654936338402,36.96927464725374,calibration,83.77159976959229
300m_roundtrip_10_e0003,13.612302188244296,300m_roundtrip_10,15.277433723107794,6.524556678467966,4.08854754387999,3,full_6dof_frozen,0.343754139295467,37.537642073535444,36.235938241801286,calibration,84.02159976959229
300m_roundtrip_10_e0003,13.362401484660548,300m_roundtrip_10,14.491089226184688,6.512247017608874,4.08854754387999,3,full_6dof_frozen,0.343754139295467,36.76960651919285,35.50330353061752,calibration,84.27159976959229
300m_roundtrip_10_e0003,13.134968509354335,300m_roundtrip_10,14.491089226184672,6.503074690155099,4.08854754387999,3,full_6dof_frozen,0.343754139295467,35.99804559942586,34.76720632639292,calibration,84.52159976959229
