frame,source_frame,header_time,bag_time,x,y,z,range,radial_velocity,intensity,label_status
44,51,1649364368.999949,1773980511.7859037,292.7049255371094,-3.4038279056549072,20.47535514831543,293.43994140625,0.18000000715255737,35.0,trajectory-guided pseudo ground truth
44,51,1649364368.999949,1773980511.7859037,292.63922119140625,-3.4030158519744873,20.411945343017578,293.3699645996094,0.0,30.0,trajectory-guided pseudo ground truth
45,52,1649364369.999959,1773980515.5561538,292.54144287109375,-4.956365585327148,20.346332550048828,293.2900085449219,-0.15000000596046448,36.0,trajectory-guided pseudo ground truth
45,52,1649364369.999959,1773980515.5561538,292.56341552734375,-4.956703186035156,20.31846046447754,293.30999755859375,-0.1899999976158142,41.0,trajectory-guided pseudo ground truth
45,52,1649364369.999959,1773980515.5561538,292.56744384765625,-4.956703186035156,20.25994873046875,293.3099670410156,-0.1899999976158142,36.0,trajectory-guided pseudo ground truth
45,52,1649364369.999959,1773980515.5561538,292.5417175292969,-5.044511795043945,20.46393585205078,293.29998779296875,-0.17000000178813934,20.0,trajectory-guided pseudo ground truth
45,52,1649364369.999959,1773980515.5561538,292.5118103027344,-5.0439958572387695,20.46184539794922,293.2699890136719,-0.07999999821186066,28.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.69189453125,-4.665340900421143,20.268566131591797,293.429931640625,-0.17000000178813934,27.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.6180725097656,-4.6642279624938965,20.32225799560547,293.3599853515625,-0.36000001430511475,32.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.5163269042969,-4.662638187408447,20.344585418701172,293.2600402832031,-0.05000000074505806,23.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.5835266113281,-4.458140850067139,20.143470764160156,293.30999755859375,-0.1899999976158142,15.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.7121887207031,-4.518951892852783,20.299381256103516,293.45001220703125,-0.17000000178813934,11.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.6482849121094,-4.5180277824401855,20.353761672973633,293.3900146484375,0.0,23.0,trajectory-guided pseudo ground truth
46,53,1649364370.99997,1773980519.5424662,292.6283264160156,-4.517719745635986,20.352375030517578,293.3700256347656,-0.05000000074505806,30.0,trajectory-guided pseudo ground truth
47,54,1649364371.999981,1773980523.5047333,292.59124755859375,-4.722409725189209,20.2615966796875,293.3299865722656,-0.17000000178813934,17.0,trajectory-guided pseudo ground truth
47,54,1649364371.999981,1773980523.5047333,292.65704345703125,-4.723536491394043,20.324966430664062,293.3999938964844,0.019999999552965164,21.0,trajectory-guided pseudo ground truth
47,54,1649364371.999981,1773980523.5047333,292.64501953125,-4.723376274108887,20.353538513183594,293.3899841308594,0.03999999910593033,28.0,trajectory-guided pseudo ground truth
48,55,1649364372.999992,1773980527.0921857,292.6035461425781,-4.693400859832764,20.380054473876953,293.3499755859375,0.3700000047683716,25.0,trajectory-guided pseudo ground truth
48,55,1649364372.999992,1773980527.0921857,292.6693115234375,-4.694520950317383,20.44345474243164,293.4200134277344,0.18000000715255737,29.0,trajectory-guided pseudo ground truth
48,55,1649364372.999992,1773980527.0921857,292.6053466796875,-4.693560600280762,20.497793197631836,293.3599853515625,0.019999999552965164,28.0,trajectory-guided pseudo ground truth
48,55,1649364372.999992,1773980527.0921857,292.5872802734375,-4.839725494384766,20.290721893310547,293.3299255371094,-0.1899999976158142,24.0,trajectory-guided pseudo ground truth
48,55,1649364372.999992,1773980527.0921857,292.5972900390625,-4.839890956878662,20.291414260864258,293.3399658203125,-0.15000000596046448,23.0,trajectory-guided pseudo ground truth
49,56,1649364374.999854,1773980530.758542,292.5700378417969,-4.663592338562012,20.436519622802734,293.32000732421875,0.14000000059604645,26.0,trajectory-guided pseudo ground truth
49,56,1649364374.999854,1773980530.758542,292.6257629394531,-4.664546012878418,20.499221801757812,293.3799743652344,-0.029999999329447746,29.0,trajectory-guided pseudo ground truth
49,56,1649364374.999854,1773980530.758542,292.5718078613281,-4.663750648498535,20.554244995117188,293.33001708984375,-0.17000000178813934,30.0,trajectory-guided pseudo ground truth
49,56,1649364374.999854,1773980530.758542,292.5755920410156,-4.810396671295166,20.466306686401367,293.3299865722656,0.23000000417232513,11.0,trajectory-guided pseudo ground truth
49,56,1649364374.999854,1773980530.758542,292.6495056152344,-4.811544418334961,20.41265869140625,293.3999938964844,0.019999999552965164,13.0,trajectory-guided pseudo ground truth
49,56,1649364374.999854,1773980530.758542,292.6835021972656,-4.812036514282227,20.35621452331543,293.42999267578125,0.10999999940395355,13.0,trajectory-guided pseudo ground truth
